simtime:  3.8631
number of wsf-lines:  1

line_No     y_coord
1	 1.5
2	  Wave Theory 


X 1	 P 1 	 	 	 	 W 1

0.05 	 2.0532 	  2.0464 	  
0.15 	 2.0604 	  2.0539 	  
0.25 	 2.0676 	  2.0614 	  
0.35 	 2.0747 	  2.0687 	  
0.45 	 2.0816 	  2.0759 	  
0.55 	 2.0885 	  2.083 	  
0.65 	 2.0952 	  2.09 	  
0.75 	 2.1018 	  2.0968 	  
0.85 	 2.1083 	  2.1035 	  
0.95 	 2.1146 	  2.1101 	  
1.05 	 2.1208 	  2.1165 	  
1.15 	 2.1267 	  2.1227 	  
1.25 	 2.1325 	  2.1287 	  
1.35 	 2.1381 	  2.1345 	  
1.45 	 2.1435 	  2.1402 	  
1.55 	 2.1487 	  2.1456 	  
1.65 	 2.1537 	  2.1508 	  
1.75 	 2.1584 	  2.1558 	  
1.85 	 2.1629 	  2.1605 	  
1.95 	 2.1672 	  2.165 	  
2.05 	 2.1713 	  2.1692 	  
2.15 	 2.175 	  2.1732 	  
2.25 	 2.1786 	  2.177 	  
2.35 	 2.1819 	  2.1805 	  
2.45 	 2.1849 	  2.1837 	  
2.55 	 2.1876 	  2.1866 	  
2.65 	 2.1901 	  2.1892 	  
2.75 	 2.1923 	  2.1916 	  
2.85 	 2.1942 	  2.1937 	  
2.95 	 2.1959 	  2.1955 	  
3.05 	 2.1972 	  2.197 	  
3.15 	 2.1983 	  2.1982 	  
3.25 	 2.199 	  2.1991 	  
3.35 	 2.1995 	  2.1997 	  
3.45 	 2.1997 	  2.2 	  
3.55 	 2.1996 	  2.2 	  
3.65 	 2.1992 	  2.1997 	  
3.75 	 2.1985 	  2.1991 	  
3.85 	 2.1975 	  2.1982 	  
3.95 	 2.1962 	  2.197 	  
4.05 	 2.1947 	  2.1955 	  
4.15 	 2.1928 	  2.1937 	  
4.25 	 2.1907 	  2.1917 	  
4.35 	 2.1882 	  2.1893 	  
