simtime:  5.1255
number of wsf-lines:  1

line_No     y_coord
1	 1.5
2	  Wave Theory 


X 1	 P 1 	 	 	 	 W 1

0.05 	 1.8023 	  1.8032 	  
0.15 	 1.8013 	  1.8019 	  
0.25 	 1.8006 	  1.801 	  
0.35 	 1.8002 	  1.8004 	  
0.45 	 1.8001 	  1.8001 	  
0.55 	 1.8003 	  1.8 	  
0.65 	 1.8008 	  1.8003 	  
0.75 	 1.8016 	  1.8009 	  
0.85 	 1.8026 	  1.8017 	  
0.95 	 1.804 	  1.8029 	  
1.05 	 1.8057 	  1.8044 	  
1.15 	 1.8076 	  1.8061 	  
1.25 	 1.8098 	  1.8082 	  
1.35 	 1.8123 	  1.8105 	  
1.45 	 1.8151 	  1.8131 	  
1.55 	 1.8182 	  1.816 	  
1.65 	 1.8215 	  1.8192 	  
1.75 	 1.8251 	  1.8226 	  
1.85 	 1.8289 	  1.8264 	  
1.95 	 1.833 	  1.8303 	  
2.05 	 1.8374 	  1.8346 	  
2.15 	 1.842 	  1.839 	  
2.25 	 1.8468 	  1.8437 	  
2.35 	 1.8519 	  1.8487 	  
2.45 	 1.8571 	  1.8539 	  
2.55 	 1.8626 	  1.8593 	  
2.65 	 1.8683 	  1.8649 	  
2.75 	 1.8742 	  1.8707 	  
2.85 	 1.8803 	  1.8767 	  
2.95 	 1.8865 	  1.8829 	  
3.05 	 1.8929 	  1.8892 	  
3.15 	 1.8995 	  1.8958 	  
3.25 	 1.9062 	  1.9025 	  
3.35 	 1.9131 	  1.9093 	  
3.45 	 1.9201 	  1.9163 	  
3.55 	 1.9272 	  1.9234 	  
3.65 	 1.9344 	  1.9306 	  
3.75 	 1.9417 	  1.9379 	  
3.85 	 1.9491 	  1.9453 	  
3.95 	 1.9566 	  1.9528 	  
4.05 	 1.9641 	  1.9603 	  
4.15 	 1.9716 	  1.9679 	  
4.25 	 1.9792 	  1.9756 	  
4.35 	 1.9869 	  1.9833 	  
4.45 	 1.9946 	  1.991 	  
4.55 	 2.0022 	  1.9988 	  
4.65 	 2.0099 	  2.0065 	  
4.75 	 2.0175 	  2.0143 	  
4.85 	 2.0251 	  2.022 	  
4.95 	 2.0327 	  2.0297 	  
5.05 	 2.0402 	  2.0373 	  
5.15 	 2.0477 	  2.0449 	  
5.25 	 2.055 	  2.0524 	  
5.35 	 2.0623 	  2.0598 	  
5.45 	 2.0695 	  2.0672 	  
5.55 	 2.0766 	  2.0744 	  
5.65 	 2.0836 	  2.0815 	  
5.75 	 2.0904 	  2.0885 	  
5.85 	 2.0972 	  2.0954 	  
5.95 	 2.1037 	  2.1022 	  
6.05 	 2.1102 	  2.1087 	  
6.15 	 2.1165 	  2.1152 	  
6.25 	 2.1226 	  2.1214 	  
6.35 	 2.1285 	  2.1275 	  
6.45 	 2.1342 	  2.1333 	  
6.55 	 2.1398 	  2.139 	  
6.65 	 2.1451 	  2.1445 	  
6.75 	 2.1503 	  2.1497 	  
6.85 	 2.1552 	  2.1547 	  
6.95 	 2.1599 	  2.1595 	  
7.05 	 2.1644 	  2.1641 	  
7.15 	 2.1686 	  2.1684 	  
7.25 	 2.1726 	  2.1724 	  
7.35 	 2.1764 	  2.1762 	  
7.45 	 2.18 	  2.1798 	  
7.55 	 2.1833 	  2.183 	  
7.65 	 2.1863 	  2.186 	  
7.75 	 2.1891 	  2.1887 	  
7.85 	 2.1916 	  2.1911 	  
7.95 	 2.1939 	  2.1933 	  
8.05 	 2.1959 	  2.1951 	  
8.15 	 2.1976 	  2.1967 	  
8.25 	 2.1991 	  2.1979 	  
8.35 	 2.2002 	  2.1989 	  
8.45 	 2.2011 	  2.1996 	  
8.55 	 2.2017 	  2.1999 	  
