simtime:  4.3389
number of wsf-lines:  1

line_No     y_coord
1	 1.5
2	  Wave Theory 


X 1	 P 1 	 	 	 	 W 1

0.05 	 1.9085 	  1.9018 	  
0.15 	 1.9152 	  1.9087 	  
0.25 	 1.9222 	  1.9156 	  
0.35 	 1.9293 	  1.9227 	  
0.45 	 1.9365 	  1.9299 	  
0.55 	 1.9438 	  1.9372 	  
0.65 	 1.9511 	  1.9446 	  
0.75 	 1.9585 	  1.9521 	  
0.85 	 1.966 	  1.9596 	  
0.95 	 1.9736 	  1.9672 	  
1.05 	 1.9812 	  1.9749 	  
1.15 	 1.9888 	  1.9826 	  
1.25 	 1.9964 	  1.9903 	  
1.35 	 2.0041 	  1.9981 	  
1.45 	 2.0117 	  2.0058 	  
1.55 	 2.0194 	  2.0135 	  
1.65 	 2.027 	  2.0213 	  
1.75 	 2.0345 	  2.0289 	  
1.85 	 2.042 	  2.0366 	  
1.95 	 2.0494 	  2.0442 	  
2.05 	 2.0568 	  2.0517 	  
2.15 	 2.0641 	  2.0591 	  
2.25 	 2.0713 	  2.0665 	  
2.35 	 2.0784 	  2.0737 	  
2.45 	 2.0853 	  2.0809 	  
2.55 	 2.0922 	  2.0879 	  
2.65 	 2.0989 	  2.0948 	  
2.75 	 2.1055 	  2.1015 	  
2.85 	 2.1119 	  2.1081 	  
2.95 	 2.1182 	  2.1146 	  
3.05 	 2.1242 	  2.1208 	  
3.15 	 2.1301 	  2.1269 	  
3.25 	 2.1358 	  2.1328 	  
3.35 	 2.1413 	  2.1385 	  
3.45 	 2.1466 	  2.144 	  
3.55 	 2.1517 	  2.1492 	  
3.65 	 2.1566 	  2.1543 	  
3.75 	 2.1612 	  2.1591 	  
3.85 	 2.1657 	  2.1637 	  
3.95 	 2.1698 	  2.168 	  
4.05 	 2.1737 	  2.1721 	  
4.15 	 2.1774 	  2.1759 	  
4.25 	 2.1808 	  2.1794 	  
4.35 	 2.184 	  2.1827 	  
4.45 	 2.1869 	  2.1857 	  
4.55 	 2.1895 	  2.1885 	  
4.65 	 2.1919 	  2.1909 	  
4.75 	 2.1939 	  2.1931 	  
4.85 	 2.1957 	  2.195 	  
4.95 	 2.1972 	  2.1965 	  
5.05 	 2.1985 	  2.1978 	  
5.15 	 2.1994 	  2.1988 	  
5.25 	 2.2 	  2.1995 	  
5.35 	 2.2004 	  2.1999 	  
5.45 	 2.2005 	  2.2 	  
5.55 	 2.2003 	  2.1998 	  
5.65 	 2.1998 	  2.1993 	  
5.75 	 2.199 	  2.1985 	  
5.85 	 2.1979 	  2.1974 	  
5.95 	 2.1965 	  2.196 	  
6.05 	 2.1948 	  2.1943 	  
6.15 	 2.1929 	  2.1923 	  
6.25 	 2.1906 	  2.19 	  
6.35 	 2.1881 	  2.1875 	  
6.45 	 2.1853 	  2.1846 	  
6.55 	 2.1822 	  2.1815 	  
6.65 	 2.1788 	  2.1781 	  
6.75 	 2.1751 	  2.1745 	  
6.85 	 2.1712 	  2.1706 	  
6.95 	 2.167 	  2.1664 	  
7.05 	 2.1625 	  2.162 	  
7.15 	 2.1578 	  2.1573 	  
7.25 	 2.1528 	  2.1524 	  
7.35 	 2.1476 	  2.1473 	  
7.45 	 2.1421 	  2.1419 	  
7.55 	 2.1364 	  2.1364 	  
7.65 	 2.1304 	  2.1306 	  
7.75 	 2.1242 	  2.1247 	  
7.85 	 2.1178 	  2.1185 	  
7.95 	 2.1112 	  2.1122 	  
8.05 	 2.1043 	  2.1057 	  
8.15 	 2.0973 	  2.099 	  
8.25 	 2.0901 	  2.0922 	  
8.35 	 2.0827 	  2.0853 	  
8.45 	 2.0752 	  2.0782 	  
8.55 	 2.0675 	  2.071 	  
8.65 	 2.0597 	  2.0638 	  
8.75 	 2.0518 	  2.0564 	  
8.85 	 2.0438 	  2.0489 	  
8.95 	 2.0357 	  2.0413 	  
9.05 	 2.0276 	  2.0337 	  
9.15 	 2.0194 	  2.0261 	  
9.25 	 2.0112 	  2.0184 	  
9.35 	 2.0029 	  2.0107 	  
9.45 	 1.9946 	  2.0029 	  
