simtime:  8.7537
number of wsf-lines:  1

line_No     y_coord
1	 1.5
2	  Wave Theory 


X 1	 P 1 	 	 	 	 W 1

0.05 	 1.8186 	  1.8163 	  
0.15 	 1.822 	  1.8195 	  
0.25 	 1.8257 	  1.8229 	  
0.35 	 1.8296 	  1.8267 	  
0.45 	 1.8337 	  1.8307 	  
0.55 	 1.8381 	  1.8349 	  
0.65 	 1.8428 	  1.8394 	  
0.75 	 1.8477 	  1.8442 	  
0.85 	 1.8527 	  1.8491 	  
0.95 	 1.8581 	  1.8543 	  
1.05 	 1.8636 	  1.8597 	  
1.15 	 1.8693 	  1.8654 	  
1.25 	 1.8752 	  1.8712 	  
1.35 	 1.8813 	  1.8772 	  
1.45 	 1.8876 	  1.8834 	  
1.55 	 1.894 	  1.8898 	  
1.65 	 1.9006 	  1.8963 	  
1.75 	 1.9074 	  1.903 	  
1.85 	 1.9143 	  1.9099 	  
1.95 	 1.9213 	  1.9168 	  
2.05 	 1.9284 	  1.924 	  
2.15 	 1.9356 	  1.9312 	  
2.25 	 1.943 	  1.9385 	  
2.35 	 1.9504 	  1.9459 	  
2.45 	 1.9578 	  1.9534 	  
2.55 	 1.9654 	  1.961 	  
2.65 	 1.9729 	  1.9686 	  
2.75 	 1.9806 	  1.9763 	  
2.85 	 1.9882 	  1.984 	  
2.95 	 1.9959 	  1.9917 	  
3.05 	 2.0036 	  1.9994 	  
3.15 	 2.0113 	  2.0072 	  
3.25 	 2.0189 	  2.0149 	  
3.35 	 2.0265 	  2.0226 	  
3.45 	 2.0341 	  2.0303 	  
3.55 	 2.0416 	  2.0379 	  
3.65 	 2.0491 	  2.0455 	  
3.75 	 2.0565 	  2.053 	  
3.85 	 2.0638 	  2.0604 	  
3.95 	 2.071 	  2.0678 	  
4.05 	 2.0781 	  2.075 	  
4.15 	 2.085 	  2.0821 	  
4.25 	 2.0919 	  2.0891 	  
4.35 	 2.0986 	  2.096 	  
4.45 	 2.1052 	  2.1027 	  
4.55 	 2.1117 	  2.1093 	  
4.65 	 2.1179 	  2.1157 	  
4.75 	 2.124 	  2.1219 	  
4.85 	 2.1299 	  2.128 	  
4.95 	 2.1357 	  2.1338 	  
5.05 	 2.1412 	  2.1395 	  
5.15 	 2.1465 	  2.1449 	  
5.25 	 2.1516 	  2.1501 	  
5.35 	 2.1565 	  2.1551 	  
5.45 	 2.1611 	  2.1599 	  
5.55 	 2.1655 	  2.1644 	  
5.65 	 2.1697 	  2.1687 	  
5.75 	 2.1737 	  2.1728 	  
5.85 	 2.1774 	  2.1765 	  
5.95 	 2.1808 	  2.18 	  
6.05 	 2.184 	  2.1833 	  
6.15 	 2.1869 	  2.1862 	  
6.25 	 2.1896 	  2.1889 	  
6.35 	 2.192 	  2.1913 	  
6.45 	 2.1941 	  2.1934 	  
6.55 	 2.1959 	  2.1953 	  
6.65 	 2.1975 	  2.1968 	  
6.75 	 2.1988 	  2.198 	  
6.85 	 2.1998 	  2.199 	  
6.95 	 2.2005 	  2.1996 	  
7.05 	 2.2009 	  2.1999 	  
7.15 	 2.201 	  2.2 	  
7.25 	 2.2009 	  2.1997 	  
7.35 	 2.2004 	  2.1992 	  
7.45 	 2.1997 	  2.1983 	  
7.55 	 2.1987 	  2.1972 	  
7.65 	 2.1974 	  2.1957 	  
7.75 	 2.1958 	  2.194 	  
