simtime:  8.1873
number of wsf-lines:  1

line_No     y_coord
1	 1.5
2	  Wave Theory 


X 1	 P 1 	 	 	 	 W 1

0.05 	 1.9518 	  1.9457 	  
0.15 	 1.9593 	  1.9532 	  
0.25 	 1.9668 	  1.9608 	  
0.35 	 1.9743 	  1.9684 	  
0.45 	 1.9819 	  1.9761 	  
0.55 	 1.9895 	  1.9838 	  
0.65 	 1.9971 	  1.9915 	  
0.75 	 2.0048 	  1.9993 	  
0.85 	 2.0124 	  2.007 	  
0.95 	 2.02 	  2.0147 	  
1.05 	 2.0276 	  2.0224 	  
1.15 	 2.0352 	  2.0301 	  
1.25 	 2.0427 	  2.0377 	  
1.35 	 2.0501 	  2.0453 	  
1.45 	 2.0575 	  2.0528 	  
1.55 	 2.0647 	  2.0603 	  
1.65 	 2.0719 	  2.0676 	  
1.75 	 2.079 	  2.0748 	  
1.85 	 2.086 	  2.082 	  
1.95 	 2.0928 	  2.089 	  
2.05 	 2.0995 	  2.0958 	  
2.15 	 2.1061 	  2.1026 	  
2.25 	 2.1125 	  2.1091 	  
2.35 	 2.1187 	  2.1155 	  
2.45 	 2.1248 	  2.1218 	  
2.55 	 2.1307 	  2.1278 	  
2.65 	 2.1364 	  2.1337 	  
2.75 	 2.1419 	  2.1393 	  
2.85 	 2.1472 	  2.1448 	  
2.95 	 2.1522 	  2.15 	  
3.05 	 2.1571 	  2.155 	  
3.15 	 2.1617 	  2.1598 	  
3.25 	 2.1661 	  2.1643 	  
3.35 	 2.1702 	  2.1686 	  
3.45 	 2.1741 	  2.1727 	  
3.55 	 2.1778 	  2.1764 	  
3.65 	 2.1811 	  2.18 	  
3.75 	 2.1843 	  2.1832 	  
3.85 	 2.1871 	  2.1862 	  
3.95 	 2.1897 	  2.1889 	  
4.05 	 2.192 	  2.1913 	  
4.15 	 2.194 	  2.1934 	  
4.25 	 2.1958 	  2.1952 	  
4.35 	 2.1972 	  2.1968 	  
4.45 	 2.1984 	  2.198 	  
4.55 	 2.1992 	  2.1989 	  
4.65 	 2.1998 	  2.1996 	  
4.75 	 2.2001 	  2.1999 	  
4.85 	 2.2001 	  2.2 	  
4.95 	 2.1998 	  2.1997 	  
5.05 	 2.1993 	  2.1992 	  
5.15 	 2.1984 	  2.1983 	  
5.25 	 2.1972 	  2.1972 	  
5.35 	 2.1958 	  2.1957 	  
5.45 	 2.1941 	  2.194 	  
5.55 	 2.192 	  2.192 	  
5.65 	 2.1897 	  2.1897 	  
5.75 	 2.1871 	  2.1871 	  
5.85 	 2.1842 	  2.1842 	  
5.95 	 2.1811 	  2.181 	  
6.05 	 2.1776 	  2.1776 	  
6.15 	 2.174 	  2.1739 	  
6.25 	 2.17 	  2.17 	  
6.35 	 2.1658 	  2.1657 	  
6.45 	 2.1613 	  2.1613 	  
6.55 	 2.1565 	  2.1566 	  
6.65 	 2.1516 	  2.1517 	  
6.75 	 2.1463 	  2.1465 	  
6.85 	 2.1409 	  2.1411 	  
6.95 	 2.1352 	  2.1355 	  
7.05 	 2.1293 	  2.1297 	  
7.15 	 2.1232 	  2.1237 	  
7.25 	 2.1169 	  2.1176 	  
7.35 	 2.1103 	  2.1112 	  
7.45 	 2.1036 	  2.1047 	  
7.55 	 2.0967 	  2.098 	  
7.65 	 2.0896 	  2.0912 	  
7.75 	 2.0823 	  2.0842 	  
7.85 	 2.0749 	  2.0771 	  
7.95 	 2.0674 	  2.0699 	  
8.05 	 2.0597 	  2.0626 	  
8.15 	 2.0519 	  2.0552 	  
8.25 	 2.044 	  2.0477 	  
8.35 	 2.0361 	  2.0402 	  
8.45 	 2.028 	  2.0326 	  
8.55 	 2.0199 	  2.0249 	  
8.65 	 2.0118 	  2.0172 	  
8.75 	 2.0036 	  2.0095 	  
8.85 	 1.9954 	  2.0017 	  
8.95 	 1.9872 	  1.994 	  
9.05 	 1.979 	  1.9863 	  
9.15 	 1.9709 	  1.9786 	  
9.25 	 1.9628 	  1.9709 	  
9.35 	 1.9547 	  1.9632 	  
9.45 	 1.9468 	  1.9556 	  
9.55 	 1.939 	  1.9481 	  
9.65 	 1.9312 	  1.9407 	  
9.75 	 1.9236 	  1.9333 	  
9.85 	 1.9162 	  1.9261 	  
9.95 	 1.9088 	  1.919 	  
10.05 	 1.9017 	  1.9119 	  
10.15 	 1.8947 	  1.905 	  
10.25 	 1.8878 	  1.8983 	  
10.35 	 1.8812 	  1.8917 	  
10.45 	 1.8748 	  1.8853 	  
10.55 	 1.8686 	  1.879 	  
10.65 	 1.8626 	  1.873 	  
10.75 	 1.8569 	  1.8671 	  
10.85 	 1.8515 	  1.8614 	  
10.95 	 1.8463 	  1.8559 	  
11.05 	 1.8414 	  1.8506 	  
11.15 	 1.8367 	  1.8456 	  
11.25 	 1.8324 	  1.8408 	  
11.35 	 1.8283 	  1.8362 	  
11.45 	 1.8246 	  1.8319 	  
11.55 	 1.8211 	  1.8278 	  
11.65 	 1.818 	  1.824 	  
11.75 	 1.8153 	  1.8205 	  
11.85 	 1.8128 	  1.8172 	  
11.95 	 1.8108 	  1.8142 	  
12.05 	 1.809 	  1.8115 	  
12.15 	 1.8076 	  1.809 	  
12.25 	 1.8065 	  1.8069 	  
12.35 	 1.8058 	  1.805 	  
12.45 	 1.8055 	  1.8034 	  
12.55 	 1.8055 	  1.8021 	  
