simtime:  7.972
number of wsf-lines:  1

line_No     y_coord
1	 1.5
2	  Wave Theory 


X 1	 P 1 	 	 	 	 W 1

0.05 	 2.0199 	  2.0127 	  
0.15 	 2.0274 	  2.0204 	  
0.25 	 2.0349 	  2.0281 	  
0.35 	 2.0423 	  2.0357 	  
0.45 	 2.0497 	  2.0433 	  
0.55 	 2.057 	  2.0508 	  
0.65 	 2.0642 	  2.0583 	  
0.75 	 2.0714 	  2.0656 	  
0.85 	 2.0784 	  2.0729 	  
0.95 	 2.0854 	  2.0801 	  
1.05 	 2.0922 	  2.0871 	  
1.15 	 2.0989 	  2.094 	  
1.25 	 2.1054 	  2.1008 	  
1.35 	 2.1118 	  2.1074 	  
1.45 	 2.118 	  2.1138 	  
1.55 	 2.1241 	  2.1201 	  
1.65 	 2.13 	  2.1262 	  
1.75 	 2.1357 	  2.1321 	  
1.85 	 2.1412 	  2.1378 	  
1.95 	 2.1464 	  2.1433 	  
2.05 	 2.1515 	  2.1486 	  
2.15 	 2.1564 	  2.1537 	  
2.25 	 2.161 	  2.1585 	  
2.35 	 2.1654 	  2.1631 	  
2.45 	 2.1696 	  2.1675 	  
2.55 	 2.1735 	  2.1716 	  
2.65 	 2.1771 	  2.1755 	  
2.75 	 2.1805 	  2.179 	  
2.85 	 2.1837 	  2.1824 	  
2.95 	 2.1865 	  2.1854 	  
3.05 	 2.1891 	  2.1882 	  
3.15 	 2.1915 	  2.1906 	  
3.25 	 2.1935 	  2.1928 	  
3.35 	 2.1953 	  2.1948 	  
3.45 	 2.1968 	  2.1964 	  
3.55 	 2.198 	  2.1977 	  
3.65 	 2.1989 	  2.1987 	  
3.75 	 2.1995 	  2.1994 	  
3.85 	 2.1998 	  2.1999 	  
3.95 	 2.1998 	  2.2 	  
4.05 	 2.1995 	  2.1998 	  
4.15 	 2.199 	  2.1994 	  
4.25 	 2.1981 	  2.1986 	  
4.35 	 2.197 	  2.1975 	  
4.45 	 2.1956 	  2.1962 	  
4.55 	 2.1938 	  2.1945 	  
4.65 	 2.1918 	  2.1925 	  
4.75 	 2.1895 	  2.1903 	  
4.85 	 2.187 	  2.1878 	  
4.95 	 2.1841 	  2.185 	  
5.05 	 2.181 	  2.1819 	  
5.15 	 2.1776 	  2.1785 	  
5.25 	 2.1739 	  2.1749 	  
5.35 	 2.17 	  2.171 	  
5.45 	 2.1658 	  2.1669 	  
5.55 	 2.1613 	  2.1625 	  
5.65 	 2.1566 	  2.1579 	  
5.75 	 2.1517 	  2.153 	  
5.85 	 2.1465 	  2.1479 	  
5.95 	 2.1411 	  2.1426 	  
6.05 	 2.1355 	  2.137 	  
6.15 	 2.1296 	  2.1313 	  
6.25 	 2.1236 	  2.1254 	  
6.35 	 2.1173 	  2.1192 	  
6.45 	 2.1109 	  2.1129 	  
6.55 	 2.1042 	  2.1064 	  
6.65 	 2.0974 	  2.0998 	  
6.75 	 2.0904 	  2.093 	  
6.85 	 2.0833 	  2.0861 	  
6.95 	 2.076 	  2.079 	  
7.05 	 2.0686 	  2.0719 	  
7.15 	 2.061 	  2.0646 	  
7.25 	 2.0534 	  2.0572 	  
7.35 	 2.0456 	  2.0498 	  
7.45 	 2.0377 	  2.0422 	  
7.55 	 2.0298 	  2.0346 	  
7.65 	 2.0218 	  2.027 	  
7.75 	 2.0138 	  2.0193 	  
7.85 	 2.0057 	  2.0116 	  
7.95 	 1.9976 	  2.0038 	  
8.05 	 1.9894 	  1.9961 	  
8.15 	 1.9813 	  1.9883 	  
8.25 	 1.9732 	  1.9806 	  
8.35 	 1.9651 	  1.9729 	  
8.45 	 1.9571 	  1.9653 	  
8.55 	 1.9492 	  1.9577 	  
8.65 	 1.9413 	  1.9501 	  
8.75 	 1.9336 	  1.9427 	  
8.85 	 1.926 	  1.9353 	  
8.95 	 1.9185 	  1.928 	  
9.05 	 1.9112 	  1.9209 	  
9.15 	 1.904 	  1.9138 	  
9.25 	 1.897 	  1.9069 	  
9.35 	 1.8902 	  1.9001 	  
9.45 	 1.8835 	  1.8935 	  
9.55 	 1.8771 	  1.887 	  
9.65 	 1.8709 	  1.8807 	  
9.75 	 1.8649 	  1.8746 	  
9.85 	 1.8591 	  1.8686 	  
9.95 	 1.8536 	  1.8629 	  
10.05 	 1.8483 	  1.8574 	  
10.15 	 1.8434 	  1.852 	  
10.25 	 1.8387 	  1.8469 	  
10.35 	 1.8342 	  1.8421 	  
10.45 	 1.8301 	  1.8374 	  
10.55 	 1.8263 	  1.833 	  
10.65 	 1.8227 	  1.8289 	  
